platform,text,A0001,A0002,A0003,sentiment_label
Facebook,"¿Quién ganó el tercer debate presidencial? Claudia Sheinbaum, Xóchitl Gálvez y Jorge Álvarez Máynez tuvieron estos aciertos: El tercer debate presidencial terminó; ¿quién ganó este último encuentro? Te contamos los aciertos de Claudia Sheinbaum, Xóchitl Gálvez y Jorge Álvarez Máynez rumbo a las elecciones 2024. Faltan 2 semanas para que se lleven a cabo las elecciones 2024, el próximo 2 de junio, en donde se renovará la Presidencia de la República. Con lo que hoy 19 de mayo, en punto de las 08:00 horas, inició el tercer y último debate presidencial desde las instalaciones del Centro Cultural Universitario de la Universidad Nacional Autónoma de México (UNAM) en Nonoalco Tlatelolco de la CDMX. Los temas sobre los que las dos candidatas y el candidato a la presidencia presentaron sus propuestas fueron: * Política social * Inseguridad y crimen organizado * Migración y política exterior * Democracia, pluralismo y división de poderes Mientras que este último y tercer debate presidencial fue moderado por los periodistas Luisa Cantú, Javier Solórzano y Elena Arcila. Recordemos que las dos candidatas y el candidato a la presidencia con sus respectivos partidos son: * Claudia Sheinbaum, de la coalición Sigamos Haciendo Historia (Morena, PT y PVEM) * Xóchitl Gálvez, de la coalición Fuerza y Corazón por México (PRI, PAN y PRD) * Jorge Álvarez Máynez, de Movimiento Ciudadano Entonces, ¿quién ganó el tercer debate presidencial? Te enlistamos los aciertos de Claudia Sheinbaum, Xóchitl Gálvez y Jorge Álvarez Máynez para que votes de manera informada el 2 de junio. ¿Quién ganó el tercer debate presidencial? Claudia Sheinbaum, Xóchitl Gálvez y Jorge Álvarez Máynez tienen percepciones distintas Xóchitl Gálvez fue la primera candidata en proclamarse ganadora del debate del tercer debate presidencial en sus redes sociales. ¡Ganó la verdad! #XóchitlGálvezPresidenta pic.twitter.com/SPVwQzVf21:=:http://pic.twitter.com/SPVwQzVf21— Xóchitl Gálvez Ruiz (@XochitlGalvez) May 20, 2024 En conferencia de prensa, la candidata del PAN, PRI y PRD fue recibida con gritos de ¡Presidenta! mientras que ella agradeció a los asistentes a la marcha de la Marea Rosa y aseguró que defenderá la democracia. Xóchitl Gálvez también habló de la investigación contra Mario Delgado y la mención de Claudia Sheinbaum en el libro de Anabel Hernández, “La historia secreta”. El segundo en manifestarse ganador fue Jorge Álvarez Máynez, quien en sus redes sociales dijo que “este 2 de junio vamos a hacer posible lo imposible”. Gracias México. Este 2 de junio vamos a hacer posible lo imposible. 🫶🏼🇲🇽 pic.twitter.com/C3hIU94TIn:=:http://pic.twitter.com/C3hIU94TIn— Jorge Álvarez Máynez (@AlvarezMaynez) May 20, 2024 La última en manifestarse fue Claudia Sheinbaum, quien en conferencia de prensa señaló que es la única que trae un proyecto de nación y convicciones. “Este gran llamado que hice a todas y todos para votar este 2 de junio para que el triunfo sea contundente; ese es el posicionamiento. Vamos a ganar el 2 de junio”. Claudia Sheinbaum Además, la candidata de Morena manifestó que las encuestas le dan ventaja, lo que le dará el triunfo en las elecciones 2024. ¿Quién ganó el tercer debate presidencial? Esto dice la ciudadanía en redes sociales La ciudadanía ya comenzó a votar en redes sociales quién consideran que ganó el tercer debate presidencial; ¿Claudia Sheinbaum, Xóchitl Gálvez y Jorge Álvarez Máynez? Como cada debate, SDPnoticias realizó una encuesta en X, anter Twitter, para conocer la inclinación de la ciudadanía. Te invitamos a votar en la encuesta para que consultes en tiempo real quién ganó el tercer debate presidencial. Terminó el tercer y último debate a la presidencia de México, ¿quién ganó? 🤔#ClaudiaPresidentaDeMéxico #XochitlYaGanó #maynez— SDP Noticias (@sdpnoticias) May 20, 2024 Claudia Sheinbaum: Los aciertos de la candidata de Morena, PT y PVEM en el tercer debate presidencial En el tema de Política Social, Claudia Sheinbaum hizo las siguientes propuestas: * dos programas nuevos: apoyo a las mujeres de 60 a 64 años y beca universal para niñas y niños de escuelas públicas * más universidades y escuelas * creación de 1 millón de viviendas * iniciativa para qu ele Infonavit pueda construir más viviendas * facilidades para renta y compra de vivienda a jóvenes * construcción de Farmacias del Bienestar para distribución de medicamentos gratuitos * aumento salarial mínimo a 2.5 canastas básicas * salario mínimo no disminuya y aumente por encima de la inflación * universalidad del apoyo a las personas con discapacidad Mientras que en Inseguridad y crimen organizado tuvo estos aciertos: * estrategia de seguridad de 4 ejes * * atención a las causas * Más y mejor Guardia Nacional con 140 mil elementos * inteligencia e investigación * coordinación * Programa Jóvenes Uniendo a la Nación para separar a los jóvenes de las bandas delictivas Para Migración y política exterior, la candidata de Morena propuso lo siguiente: * reivindicar la política exterior del pr",NEU,NEU,NEU,NEU
Facebook,Yo estoy aquí porque creo en una forma distinta de hacer política.,POS,NEU,NEU,NEU
Facebook,"*Xochilovers 🩷*

Ya lo dice el dicho, ""caballo que alcanza gana"" y también lo dice *Massive Caller*, la encuestadora 📊 que analizó correctamente las intenciones de voto en el estado con mas electores en el país, el Estado de México. 

Vamos muy bien, *vamos a ganar* 🏆 y *requerimos una ventaja amplia* 📈, a quince días de las elecciones el partido de enfrente va a hacer todo lo que esté en sus manos para desconocer nuestro triunfo 😠.

Este 2️⃣ de junio 🗳️ acude en compañía de familiares y amigos a votar. 

Y recuerda...

*#VotaX, vota 💪🏼 y 🩷*",POS,POS,POS,POS
Facebook,"#Tlahuelilpan llegando al encuentro con nuestra próxima presidenta #ClaudiaSheinbaum en Mineral de la Reforma. 👊🏽

#TransformarEsMejorar #LaAuténtica4T #TlahuelilpanAl💯",NEU,POS,POS,POS
Facebook,#MiércolesGuinda ❤️,POS,POS,NEU,POS
Facebook,"SHEINBAUM ASISTE A JOJUTLA COMO PARTE DE SU GIRA DE CAMPAÑA Esta tarde, la candidata a la presidencia por MORENA, Claudia Sheinbaum, estuvo presente en Jojutla como parte de su gira de campaña. Más tarde, la candidata estará en Jiutepec.",NEU,NEU,NEU,NEU
Facebook,¡Juntas y juntos construimos la Transformación en Guanajuato! 💜🫶🏻✨ #LaEsperanzaNosUne,POS,POS,POS,POS
Facebook,"Durante 1997 y 2007 cambiaron la ley para hacer pensiones de hambre. Ahora, el modelo de la Transformación es un modelo humanista, con mejores pensiones.",POS,NEU,NEU,NEU
Facebook,"¡Escuchen, Zitácuaro! 

Como candidata a la presidencia municipal por el Partido Movimiento Ciudadano, estoy aquí para hacer una promesa audaz y firme: ""Piso Parejo para Todos"". No importa en qué colonia vivas, en qué calle camines o en qué comunidad te encuentres, mereces lo mejor. Y lo mejor significa tener alumbrado, caminos pavimentados y drenaje. ¡Ya es hora de poner fin a los caminos de tierra, a las calles oscuras y a la falta de servicios básicos! Juntos, transformaremos Zitácuaro en un lugar donde la igualdad y el progreso sean una realidad para cada uno de nosotros.
#LoNuevoVaEnSerio",POS,POS,POS,POS
Facebook,"Si los extorcionadores de Morena te presionan…

Toma lo que te den y vota por el PRD, toma lo que te dan y vota por el PAN, diles que sí y vota por el PRI.

Ni un voto para Morena y sus aliados, ni un voto para los esquiroles de Movimiento Caguama.

Todos los votos para la coalición Fuerza y Corazón por México.

Fuera el Narco Gobierno.

💗💗💗💗💗🤞🏻🤞🏻🤞🏻🤞🏻🤞🏻

#PorLaVidaLaVerdadLaLibertad #SalgamosTodosAVotar2024  #AhoraLaEsperanzaEsNuestra #XochitlVa    #XochitlSiTienePropuestas #ConTodoElCorazón  #CarroCompletoXóchitl #MiVotoParaXóchitl6 #MiVotoConFuerzaYCorazón

#JuegoLimpioSinMañaneras

#QueElPejeNoTeVeaLaCaraOtraVez #SiVotasXMorenaEresUnPeligroParaMéxico #NiUnVotoAMorena #NiUnVotoAliadosDeMorena #NiUnVotoAMovimientoCiudadano #MovimientoCiudadanoEsquirol #FueraMorena2024 #FueraElMesíasDeNarcuspana 
#2024FelizFinDeAMLO #NarcoPresidenteAMLO #NarcoCandidataSeinbaum",NEG,NEG,NEG,NEG
Facebook,"El fracaso de este gobierno en materia de salud pública es claro, recordemos que su quiebre fue en el periodo de pandemia y, también, cuando el presidente de México ha reconocidi que no se cumplieron las metas prometidas en materia de salud pública.
.
Otro ejemplo más claro, es que nuestros sistema de salud no es igual al de Dinamarca, como lo prometió López Obrador. 
.
Además, del fracaso, ahora, el presidente Andrés Manuel López Obrador ‘propone’ que Zoé Robledo, Alejandro Svarch y Ruy López Ridaura mantengan sus cargos como titulares del IMSS, Cofepris y la subsecretaría de Salud, respectivamente, en el gabinete de Claudia Sheinbaum.
.
¡Basta de imposiciones!
.
¡Trabajando por México!: Xavier G. Zirión
.
.
.
@XochitlGalvez @alitomorenoc @PRI_Nacional @staboadamx @lialimon @rubenmoreira #xaviergonzálezzirión  @diputadosfederalespri   @CarolinaViggiano @frenteXlaCDMX @MarkoCortes @jesuszambrano @pricdmx__ @cynthialopezc1 Jorge Romero Herrera",NEG,NEG,NEG,NEG
Facebook,"Seguimos en nuestro recorrido casa por casa en San Juan Bautista Cuicatlán, hablando con hermanas y hermanos, quienes nos brindan su apoyo y confianza. Estamos muy cerca del 2 de junio, vamos a hacer historia nuevamente. ¡Seguimos! __ #ClaudiaSheinbaumPresidenta #ClaudiaSheinbaum #IrmaJuanCarlos #TeotitlánDeFloresMagón #Distrito02",POS,POS,POS,POS
Facebook,"Hola, soy Sharity Eliosa García. Al igual que tú, estoy preocupada por la situación en nuestro Distrito XIV. Es hora de alzar la voz y luchar por el cambio que necesitamos. 🧡

Nuestro distrito merece más, y juntas y juntos podemos lograrlo. Este 2 de junio, salgamos a votar y hagamos que nuestras voces se escuchen. 🧡

Unidas, podemos transformar nuestra comunidad. ¡El cambio está en nuestras manos! #sharityeliosagarcia #Dtto14 #lonuevoesimparable #LoNuevoVaEnSerio #VotaMovimientoCiudadano #Distrito14 #lonuevoesposible",POS,POS,POS,POS
Facebook,"¿Quién le quitó los tornillos? 🧐 Lo del #TrenMaya apesta a sabotaje. En su desesperación, la gente de @XochitlGalvez es capaz de todo. Es evidente su espíritu terrorista del PRIANRD!!!",NEG,NEG,NEG,NEG
Facebook,"🔴👉 INCREÍBLE, PERO CIERTO !!! 👈🔴

 #Morena  #NarcoPresidenteAMLO  #AMLO   #MuñozLedo 
#AmloNarcoGobiernoDeMéxico 
#GobiernoCriminalyCorrupto 
#ElReyDelCash 
#AMLOcorrupto 
#NARCOBRADOR
#MORENARCOS
#NarcoCandidataClaudia 
#GobiernoCorrupto #xochitlgalvezpresidenta2024 #XochitlGalvezPresidenta #XochitlVa2024 #xochiltgalvezpresidenta2024 #Todossomosloret
#TamboalNarcoPresidente
#morenaLaEscoriaDeMéxico
#NarcoCACAS
#NiunvotoalaNarcoMomiaShitbaun
#CACASascodepresidente
#CacamloVendePatrias #soycomunicologo #NarcoPresidenteAMLO #XochitlVa #elcartellopezbeltran #FueraAMLO
#Todossomosloret
#TamboalNarcoPresidente
@seguidores @fans destacados",NEG,NEG,NEG,NEG
Facebook,"😂 Y junto con ella todos los traidores a la patria"" 💪🏼 🤭 🤣 😂",NEG,NEG,NEG,NEG
Facebook,"🟢El pueblo ¡yá decidió!🟢 Llenos de alegría, de confianza y de compromisos los Palencanos han consolidado el apoyo total al Lic. Jorge Cabrera Aguilar para este próximo 02 de junio. El Verde cada día se vuelve más fuerte, cada vez más cerca de la victoria, listos para hacer un Palenque más próspero con la ayuda del pueblo Palencano y consolidar el proyecto de continuidad. -Nuestras propuestas son viables, responsables y reales- ¡Jorge Cabrera Aguilar! #Votaporelverde #JuntosContinuamosAvanzando #jorgecabreraaguilar",POS,POS,POS,POS
Facebook,"#LoNuevoEs que #Pachuca se pinte de naranja, hoy acompañé a mi amiga @elenacarballal2 en su primer recorrido como Candidata a Diputada Local por Pachuca 13. Sin duda juntos le daremos #AlasParaPachuca 🧚‍♀️ #SiNoEsAhoraCuándo🍊
@alvarezmaynez @dantedelgador @movciudadanomx @movciudadano.hgo @gomezpabloarturo @isamperiom",POS,POS,POS,POS
Facebook,"#En2024Eliges | De Norte a Sur y de Este a Oeste, así se han movilizado Claudia Sheinbaum, Xóchitl Gálvez Ruiz y Jorge Álvarez Máynez por el territorio de la República. 👉 https://www.24-horas.mx/2024/04/01/aventaja-sheinbaum-en-giras-y-gastos-de-campana/",NEU,NEU,NEU,NEU
Facebook,Claudia Sheinbaum abrirá su campaña con la defensa de las reformas de López Obrador 🇲🇽#AMLO #Chile #ClaudiaSheinbaum #India #noticias #SebastiánPiñera #tendencia #viral #Chiefs,NEU,NEU,NEU,NEU
Facebook,"El museo tecnológico de la CFE es una de las consecuencias de la reforma del 2013, dice Sheinbaum#sincensuratv #claudiasheinbaum #cfe ¡Tienda en linea de Sin...",NEU,NEU,NEU,NEU
Facebook,"Aguascalientes está listo para el verdadero cambio.❤️ ¡Gracias por el gran apoyo, les voy a cumplir! #Aguascalientes #claudiasheinbaum #morena #MarthaMarquez #Yovoyconclaudia",POS,POS,POS,POS
Facebook,"Donde tú ves una lona, yo veo la posibilidad de darle a nuestro Municipio una nueva visión, una nueva realidad. 🧡

#LoNuevo llegó a Los Cabos. 🍊

Para dejar atrás la #ViejaPolítica, este 2 de junio #VotaMC. 🗳️ 

.

#LoNuevoVaEnSerio #elecciones2024bcs #MovimientoNaranja",POS,POS,POS,POS
Facebook,"🎉 Celebramos la liberación de Julian Assange, la doctora siempre del lado correcto de la historia. 👩‍⚕️📜",POS,POS,POS,POS
Facebook,Fue el viernes 01 de marzo cuando comenzaron oficialmente las campañas electorales para la presidenc,NEU,NEU,NEU,NEU
Facebook,"Comunícate al +1 (844) 266-6456, Derecho Total es un medio independiente, no pertenecemos a ningún Partido Político o empresa alguna. Somos un medio libre, sin compromisos con nadie, más que con la verdad.

♦️El acontecer nacional
♦️Lo más relevante de México y el Mundo
♦️Milo Sanchez EN VIVO
Plática abierta, plática honesta, plática informada.
Hoy, en vivo, participa, da tu opinión, levanta la voz, no te quedes callado.

#elmagodelossignos #JorgeAGarcia #eltiorichieltiorichi  @RicardoBSalinas   #xochitl #xochitlgalvez #xochitlva #fuerzarosa  #xóchitlgálvez #pan #pri #INE #amlo #amlohoy #noticias #noticiasenvivo  #consejeros  #srax #xochitl   #derecha #elinenosetoca   #FoxNews #xochitlpresidenta #xochitlgalvez @accionnacional   #claudiamlo  #xochitlgalvez #derechototal #politica #consumidor #internacional #elpoderdetuvoz #programa #milosanchez #bukelecontralaspandillas #elsalvador #dolarabajo #eleccionesespaña #amlo 

*Nuestro trabajo depende de tu apoyo, conviértete en mecenas de Derecho Total y ayúdanos así, a seguir con esta importante labor.",NEU,POS,NEU,NEU
Facebook,"El 13 de marzo se llevará a cabo la Feria de Empleo en Xochimilco con más de 40 empresas participantes 📌Banquetón del Mercado 44, El Rosario. Requisitos: CV actualizado, solicitud de empleo e identificación. #TrabajoEnLaCiudad",NEU,NEU,NEU,NEU
Facebook,"Acompáñanos a recibir a la Doctora Claudia Sheinbaum, en su visita por nuestro Estado de Aguascalientes, hoy 6:30 en la Plaza de armas.",NEU,NEU,NEU,NEU
Facebook,"¡No estamos en la ciudad de Puebla, sino en el Municipio de Xoxtla!

Nuestra primera acción es ajustar los impuestos locales según las necesidades de cada área y residente. Reconocemos que, aunque todos estemos en el mismo mar, algunos tienen yates mientras que otros apenas pueden nadar.

Nuestro equipo es de Xoxtla, nos conocemos bien. Queremos que Xoxtla sea para los de Xoxtla y así prevenir abusos de cualquier tipo.

#vamosconbere #lonuevoenxoxtla #LoNuevoVaEnSerio #unetealonuevo

Lucerito Muñoz Montero
Victoriano Meléndez
Movimiento Ciudadano Puebla
Fernando Morales Martínez
Movimiento Ciudadano
Jorge Álvarez Máynez",POS,POS,POS,POS
Facebook,"En Guanajuato, la Dra. Claudia Sheinbaum presentó sus propuestas de campaña, esas que la oposición no tiene, y que tienen mucho qué ver con la seguridad, que...",NEU,NEU,NEU,NEU
Facebook,"Seguimos avanzando con pasos firmes por la continuidad de la cuarta transformación, muchas gracias al Barrio Cielo Azul y al Cantón Guanacaxtal 2 por su respaldo y confiar en nuestro proyecto, con la suma de sus corazones y voluntades lograremos el triunfo y seguiremos transformando Mazatán.

¡Que siga la 4T!

#VamosXMás
#VotaPorPedrito
#PTesla4T
#VotaTodoPT
#NuevaEra
#ClaudiaSheinbaum",POS,POS,POS,POS
Facebook,Huye Como Cucaracha a Miami! Sale Video! EUA Ordenó Todo! #noticiasvirales #AMLO #alertamexico #alertamaxima #politica #ultimahora #amlo #mexico #xochitlgalvez #gobierno #política #morena2024 #claudiasheinbaum,NEG,NEG,NEG,NEG
Facebook,"Presentamos el libro del #MéxicoNuevo 🇲🇽 en Guadalajara: nuestra visión de país para un futuro de prosperidad, paz e igualdad de oportunidades.

Gracias a Patricia Mercado, Amalia D. García Medina y Clemente Castañeda por una presentación inolvidable. Las ideas por delante.",POS,POS,POS,POS
Facebook,"SÉ DESAHOGA @XochitlGalvez Y ROMPE ÉL SILENCIO

ASEGURA QUÉ RECIBIÓ GRITOS Y M4LTR4TO POR PARTE DE @MarkoCortes

LE MOLESTÓ MUCHÍSIMO QUÉ YO FELICITARA Y RECONOCIERA ÉL TRIUNFO DE @Claudiashein

😥😹",NEG,NEG,NEG,NEG
Facebook,"Me dio mucho gusto visitar la comunidad de #Zacualpan, pues me identifico con su gente; personas de lucha, de resistencia, de coraje para defender sus ideas y su modo de vida; pero también para exigir lo que les corresponde. Hay olvido en esta comunidad de #Comala, a pesar de que desde ahí se dota de agua a gran parte de la zona conurbada de #Colima y #VillaDeÁlvarez. 

Pero no estarán sol@s, junto con mi compañero de fórmula rumbo al #SenadoDeLaRepública Chuy Dueñas  y con Romelia Serrano desde la #CámaraDeDiputados seremos aliados para defender y exigir lo que les corresponde.

Este 2 de junio, vota X Griselda Martínez Senadora de la República 

#LoNuevoVaEnSerio 🦅
#VamosNaranja 🍊
#GriseldaMartínezSenadora 🧡",POS,POS,POS,POS
Facebook,Todos Somos 4T Claudia sheinbaum continuará con las mañaneras si gana la presidencia de México #claudiasheinbaum #MORENA2024 #todossomos4t,POS,NEU,NEU,NEU
Facebook,"#ClaudiaPresidentaDeMéxico y con ella, la oportunidad de llevarle mejores servicios públicos a a Unidad Habitacional Siglo XXI, donde nuestra brigada llevó el mensaje de la #CuartaTransformación. El 2 de junio, vota todo #Morena, vota por la Dra. Claudia Sheinbaum y concretemos el Plan C, para no permitir que la corrupción vuelva a apoderarse de nuestro país. #ClaudiaPresidenta #ElProfeSenador #VotaMorena #VotaPT #VotaPVEM",POS,POS,NEU,POS
Facebook,"Ricardo Salinas Pliego opinó sobre del inicio de las campañas para la Presidencia de México, en la cual hizo énfasis en que la gente que no sale a votar, está mostrando su aprobación al gobierno actual y a Claudia Sheinbaum. 👉 https://tinyurl.com/ytnglfna:=:https://www.eluniversal.com.mx/tendencias/amlo-nos-esta-llevando-por-mal-camino-y-se-lo-digo-a-la-cara-esta-equivocado-salinas-pliego/",NEU,NEU,NEU,NEU
Facebook,#Sheinbaum destacó la importancia de que la discusión pública para conocer la opinión del pueblo mexicano 👩🏻🇲🇽🙌🏻,POS,POS,NEU,POS
Facebook,Abran los ojos así a los chairos. 😆😆😆,NEG,NEG,NEG,NEG
Facebook,XOCHITL DE ESTA NO SE ESCAPA! CLAUDIA SE LA CEPILLÓ! QUIEREN BORRAR EL VIDEO ÚLTIMA HORA! #QuesadillaDeVerdades #AMLO #ClaudiaSheinbaum #XochitlGalvez #ULTIMAHORA,NEG,NEG,NEG,NEG
Facebook,"🔴👉M.O.R.E.N.A. todo a medias y sin resultados!!!!👈🔴

 #Morena  #NarcoPresidenteAMLO  #AMLO   #MuñozLedo 
#AmloNarcoGobiernoDeMéxico 
#GobiernoCriminalyCorrupto 
#ElReyDelCash 
#AMLOcorrupto 
#NARCOBRADOR
#MORENARCOS
#NarcoCandidataClaudia 
#GobiernoCorrupto #xochitlgalvezpresidenta2024 #XochitlGalvezPresidenta #XochitlVa2024 #xochiltgalvezpresidenta2024 #Todossomosloret
#TamboalNarcoPresidente
#morenaLaEscoriaDeMéxico
#NarcoCACAS
#NiunvotoalaNarcoMomiaShitbaun
#CACASascodepresidente
#CacamloVendePatrias#lopezdebeserjuzgadoyencarcelado #soycomunicologo #NarcoPresidenteAMLO #XochitlVa #elcartellopezbeltran #FueraAMLO
#Todossomosloret
#TamboalNarcoPresidente
#morenaLaEscoriaDeMéxico
#NarcoCACAS
#NiunvotoalaNarcoMomiaShitbaun
#CACASascodepresidente
#CacamloVendePatrias
#AMLOyaestamoshastalamadre",NEG,NEU,NEG,NEG
